app,approach,run,time_min,coverage_pct
Tomdroid,Monkey,1,25,41.8
Tomdroid,Monkey,1,30,46.43
Tomdroid,Monkey,1,35,45.17
Tomdroid,Monkey,1,40,44.77
Tomdroid,Monkey,1,45,44.02
Tomdroid,Monkey,1,50,45.45
Tomdroid,Monkey,1,55,44.77
Tomdroid,Monkey,1,60,44.06
Tomdroid,Monkey,2,0,0.0
Tomdroid,Monkey,2,5,20.59
Tomdroid,Monkey,2,10,27.32
Tomdroid,Monkey,2,15,38.63
Tomdroid,Monkey,2,20,41.0
Tomdroid,Monkey,2,25,46.0
Tomdroid,Monkey,2,30,44.67
Tomdroid,Monkey,2,35,43.43
Tomdroid,Monkey,2,40,45.45
Tomdroid,Monkey,2,45,44.12
Tomdroid,Monkey,2,50,46.5
Tomdroid,Monkey,2,55,46.27
Tomdroid,Monkey,2,60,47.3
Tomdroid,Monkey,3,0,0.0
Tomdroid,Monkey,3,5,22.9
Tomdroid,Monkey,3,10,33.35
Tomdroid,Monkey,3,15,43.33
Tomdroid,Monkey,3,20,46.83
Tomdroid,Monkey,3,25,48.87
Tomdroid,Monkey,3,30,49.27
Tomdroid,Monkey,3,35,50.51
Tomdroid,Monkey,3,40,52.64
Tomdroid,Monkey,3,45,49.99
Tomdroid,Monkey,3,50,50.73
Tomdroid,Monkey,3,55,48.95
Tomdroid,Monkey,3,60,49.31
Tomdroid,Monkey,4,0,0.15
Tomdroid,Monkey,4,5,24.39
Tomdroid,Monkey,4,10,34.82
Tomdroid,Monkey,4,15,41.7
Tomdroid,Monkey,4,20,45.2
Tomdroid,Monkey,4,25,47.07
Tomdroid,Monkey,4,30,49.45
Tomdroid,Monkey,4,35,47.38
Tomdroid,Monkey,4,40,51.89
Tomdroid,Monkey,4,45,49.15
Tomdroid,Monkey,4,50,51.34
Tomdroid,Monkey,4,55,48.41
Tomdroid,Monkey,4,60,51.35
Tomdroid,Monkey,5,0,1.01
Tomdroid,Monkey,5,5,13.33
Tomdroid,Monkey,5,10,18.26
Tomdroid,Monkey,5,15,23.97
Tomdroid,Monkey,5,20,23.93
Tomdroid,Monkey,5,25,26.48
Tomdroid,Monkey,5,30,29.04
Tomdroid,Monkey,5,35,29.04
Tomdroid,Monkey,5,40,28.06
Tomdroid,Monkey,5,45,26.68
Tomdroid,Monkey,5,50,29.17
Tomdroid,Monkey,5,55,28.26
Tomdroid,Monkey,5,60,24.77
Tomdroid,Monkey,6,0,1.17
Tomdroid,Monkey,6,5,14.52
Tomdroid,Monkey,6,10,24.35
Tomdroid,Monkey,6,15,25.29
Tomdroid,Monkey,6,20,24.58
Tomdroid,Monkey,6,25,31.08
Tomdroid,Monkey,6,30,31.83
Tomdroid,Monkey,6,35,29.25
Tomdroid,Monkey,6,40,30.54
Tomdroid,Monkey,6,45,36.26
Tomdroid,Monkey,6,50,31.73
Tomdroid,Monkey,6,55,33.32
Tomdroid,Monkey,6,60,31.27
Tomdroid,Monkey,7,0,0.0
Tomdroid,Monkey,7,5,20.26
Tomdroid,Monkey,7,10,31.38
Tomdroid,Monkey,7,15,37.36
Tomdroid,Monkey,7,20,41.18
Tomdroid,Monkey,7,25,43.61
Tomdroid,Monkey,7,30,44.01
Tomdroid,Monkey,7,35,42.9
Tomdroid,Monkey,7,40,45.83
Tomdroid,Monkey,7,45,42.35
Tomdroid,Monkey,7,50,42.29
Tomdroid,Monkey,7,55,46.53
Tomdroid,Monkey,7,60,46.21
Tomdroid,Monkey,8,0,0.0
Tomdroid,Monkey,8,5,18.42
Tomdroid,Monkey,8,10,30.71
Tomdroid,Monkey,8,15,37.56
Tomdroid,Monkey,8,20,38.95
Tomdroid,Monkey,8,25,42.1
Tomdroid,Monkey,8,30,45.21
Tomdroid,Monkey,8,35,46.93
Tomdroid,Monkey,8,40,44.47
Tomdroid,Monkey,8,45,46.4
Tomdroid,Monkey,8,50,42.49
Tomdroid,Monkey,8,55,46.4
Tomdroid,Monkey,8,60,44.23
Tomdroid,Monkey,9,0,0.46
Tomdroid,Monkey,9,5,20.15
Tomdroid,Monkey,9,10,33.76
Tomdroid,Monkey,9,15,36.65
Tomdroid,Monkey,9,20,42.3
Tomdroid,Monkey,9,25,42.8
Tomdroid,Monkey,9,30,44.0
Tomdroid,Monkey,9,35,44.52
Tomdroid,Monkey,9,40,43.84
Tomdroid,Monkey,9,45,45.25
Tomdroid,Monkey,9,50,45.27
Tomdroid,Monkey,9,55,45.78
Tomdroid,Monkey,9,60,45.57
Tomdroid,Monkey,10,0,1.2
Tomdroid,Monkey,10,5,35.6
Tomdroid,Monkey,10,10,51.42
Tomdroid,Monkey,10,15,64.61
Tomdroid,Monkey,10,20,67.18
Tomdroid,Monkey,10,25,72.95
Tomdroid,Monkey,10,30,74.7
Tomdroid,Monkey,10,35,71.84
Tomdroid,Monkey,10,40,75.36
Tomdroid,Monkey,10,45,74.79
Tomdroid,Monkey,10,50,74.51
Tomdroid,Monkey,10,55,77.76
Tomdroid,Monkey,10,60,74.8
Tomdroid,Dynodroid,1,0,0.0
Tomdroid,Dynodroid,1,5,17.51
Tomdroid,Dynodroid,1,10,30.08
Tomdroid,Dynodroid,1,15,36.66
Tomdroid,Dynodroid,1,20,43.86
Tomdroid,Dynodroid,1,25,46.42
Tomdroid,Dynodroid,1,30,44.71
Tomdroid,Dynodroid,1,35,48.76
Tomdroid,Dynodroid,1,40,49.77
Tomdroid,Dynodroid,1,45,52.04
Tomdroid,Dynodroid,1,50,47.86
Tomdroid,Dynodroid,1,55,55.94
Tomdroid,Dynodroid,1,60,53.12
Tomdroid,Dynodroid,2,0,0.22
Tomdroid,Dynodroid,2,5,20.65
Tomdroid,Dynodroid,2,10,35.05
Tomdroid,Dynodroid,2,15,41.33
Tomdroid,Dynodroid,2,20,47.13
Tomdroid,Dynodroid,2,25,49.72
Tomdroid,Dynodroid,2,30,51.86
Tomdroid,Dynodroid,2,35,53.07
Tomdroid,Dynodroid,2,40,53.7
Tomdroid,Dynodroid,2,45,54.67
Tomdroid,Dynodroid,2,50,54.2
Tomdroid,Dynodroid,2,55,56.45
Tomdroid,Dynodroid,2,60,54.27
Tomdroid,Dynodroid,3,0,0.29
Tomdroid,Dynodroid,3,5,18.35
Tomdroid,Dynodroid,3,10,30.96
Tomdroid,Dynodroid,3,15,38.22
Tomdroid,Dynodroid,3,20,49.17
Tomdroid,Dynodroid,3,25,50.31
Tomdroid,Dynodroid,3,30,48.89
Tomdroid,Dynodroid,3,35,52.77
Tomdroid,Dynodroid,3,40,52.63
Tomdroid,Dynodroid,3,45,52.77
Tomdroid,Dynodroid,3,50,52.79
Tomdroid,Dynodroid,3,55,55.78
Tomdroid,Dynodroid,3,60,54.34
Tomdroid,Dynodroid,4,0,1.45
Tomdroid,Dynodroid,4,5,19.1
Tomdroid,Dynodroid,4,10,31.47
Tomdroid,Dynodroid,4,15,36.04
Tomdroid,Dynodroid,4,20,43.33
Tomdroid,Dynodroid,4,25,47.12
Tomdroid,Dynodroid,4,30,47.84
Tomdroid,Dynodroid,4,35,49.0
Tomdroid,Dynodroid,4,40,53.64
Tomdroid,Dynodroid,4,45,52.28
Tomdroid,Dynodroid,4,50,53.38
Tomdroid,Dynodroid,4,55,51.51
Tomdroid,Dynodroid,4,60,51.13
Tomdroid,Dynodroid,5,0,0.0
Tomdroid,Dynodroid,5,5,14.87
Tomdroid,Dynodroid,5,10,23.56
Tomdroid,Dynodroid,5,15,31.91
Tomdroid,Dynodroid,5,20,33.92
Tomdroid,Dynodroid,5,25,37.82
Tomdroid,Dynodroid,5,30,42.54
Tomdroid,Dynodroid,5,35,43.81
Tomdroid,Dynodroid,5,40,43.23
Tomdroid,Dynodroid,5,45,42.91
Tomdroid,Dynodroid,5,50,43.3
Tomdroid,Dynodroid,5,55,44.56
Tomdroid,Dynodroid,5,60,46.27
Tomdroid,Dynodroid,6,0,1.39
Tomdroid,Dynodroid,6,5,17.14
Tomdroid,Dynodroid,6,10,28.15
Tomdroid,Dynodroid,6,15,38.32
Tomdroid,Dynodroid,6,20,42.07
Tomdroid,Dynodroid,6,25,46.14
Tomdroid,Dynodroid,6,30,51.33
Tomdroid,Dynodroid,6,35,52.2
Tomdroid,Dynodroid,6,40,52.29
Tomdroid,Dynodroid,6,45,50.87
Tomdroid,Dynodroid,6,50,53.58
Tomdroid,Dynodroid,6,55,55.19
Tomdroid,Dynodroid,6,60,53.25
Tomdroid,Dynodroid,7,0,2.03
Tomdroid,Dynodroid,7,5,15.8
Tomdroid,Dynodroid,7,10,25.64
Tomdroid,Dynodroid,7,15,29.83
Tomdroid,Dynodroid,7,20,34.43
Tomdroid,Dynodroid,7,25,38.46
Tomdroid,Dynodroid,7,30,38.89
Tomdroid,Dynodroid,7,35,38.72
Tomdroid,Dynodroid,7,40,39.64
Tomdroid,Dynodroid,7,45,41.24
Tomdroid,Dynodroid,7,50,39.32
Tomdroid,Dynodroid,7,55,41.3
Tomdroid,Dynodroid,7,60,43.33
Tomdroid,Dynodroid,8,0,0.0
Tomdroid,Dynodroid,8,5,17.57
Tomdroid,Dynodroid,8,10,27.19
Tomdroid,Dynodroid,8,15,31.67
Tomdroid,Dynodroid,8,20,37.78
Tomdroid,Dynodroid,8,25,40.05
Tomdroid,Dynodroid,8,30,43.95
Tomdroid,Dynodroid,8,35,44.97
Tomdroid,Dynodroid,8,40,42.32
Tomdroid,Dynodroid,8,45,45.93
Tomdroid,Dynodroid,8,50,45.15
Tomdroid,Dynodroid,8,55,45.87
Tomdroid,Dynodroid,8,60,44.84
Tomdroid,Dynodroid,9,0,2.62
Tomdroid,Dynodroid,9,5,16.17
Tomdroid,Dynodroid,9,10,23.3
Tomdroid,Dynodroid,9,15,28.97
Tomdroid,Dynodroid,9,20,34.79
Tomdroid,Dynodroid,9,25,38.97
Tomdroid,Dynodroid,9,30,40.66
Tomdroid,Dynodroid,9,35,43.5
Tomdroid,Dynodroid,9,40,43.7
Tomdroid,Dynodroid,9,45,44.56
Tomdroid,Dynodroid,9,50,44.0
Tomdroid,Dynodroid,9,55,41.69
Tomdroid,Dynodroid,9,60,43.66
Tomdroid,Dynodroid,10,0,1.59
Tomdroid,Dynodroid,10,5,16.03
Tomdroid,Dynodroid,10,10,27.65
Tomdroid,Dynodroid,10,15,33.66
Tomdroid,Dynodroid,10,20,37.44
Tomdroid,Dynodroid,10,25,42.05
Tomdroid,Dynodroid,10,30,44.88
Tomdroid,Dynodroid,10,35,44.9
Tomdroid,Dynodroid,10,40,46.51
Tomdroid,Dynodroid,10,45,46.11
Tomdroid,Dynodroid,10,50,49.63
Tomdroid,Dynodroid,10,55,47.81
Tomdroid,Dynodroid,10,60,50.63
Tomdroid,Ad-hoc,1,0,2.29
Tomdroid,Ad-hoc,1,5,15.0
Tomdroid,Ad-hoc,1,10,25.38
Tomdroid,Ad-hoc,1,15,32.93
Tomdroid,Ad-hoc,1,20,40.99
Tomdroid,Ad-hoc,1,25,46.7
Tomdroid,Ad-hoc,1,30,55.16
Tomdroid,Ad-hoc,1,35,56.64
Tomdroid,Ad-hoc,1,40,59.68
Tomdroid,Ad-hoc,1,45,57.81
Tomdroid,Ad-hoc,1,50,60.93
Tomdroid,Ad-hoc,1,55,65.3
Tomdroid,Ad-hoc,1,60,65.37
Tomdroid,Ad-hoc,2,0,0.0
Tomdroid,Ad-hoc,2,5,9.59
Tomdroid,Ad-hoc,2,10,18.01
Tomdroid,Ad-hoc,2,15,20.53
Tomdroid,Ad-hoc,2,20,25.1
Tomdroid,Ad-hoc,2,25,28.5
Tomdroid,Ad-hoc,2,30,34.31
Tomdroid,Ad-hoc,2,35,29.52
Tomdroid,Ad-hoc,2,40,35.21
Tomdroid,Ad-hoc,2,45,35.2
Tomdroid,Ad-hoc,2,50,37.14
Tomdroid,Ad-hoc,2,55,36.03
Tomdroid,Ad-hoc,2,60,37.5
Tomdroid,Ad-hoc,3,0,1.07
Tomdroid,Ad-hoc,3,5,17.3
Tomdroid,Ad-hoc,3,10,23.69
Tomdroid,Ad-hoc,3,15,28.87
Tomdroid,Ad-hoc,3,20,35.47
Tomdroid,Ad-hoc,3,25,40.07
Tomdroid,Ad-hoc,3,30,41.68
Tomdroid,Ad-hoc,3,35,46.7
Tomdroid,Ad-hoc,3,40,50.49
Tomdroid,Ad-hoc,3,45,49.19
Tomdroid,Ad-hoc,3,50,54.0
Tomdroid,Ad-hoc,3,55,54.2
Tomdroid,Ad-hoc,3,60,53.17
Tomdroid,Ad-hoc,4,0,0.0
Tomdroid,Ad-hoc,4,5,11.53
Tomdroid,Ad-hoc,4,10,17.35
Tomdroid,Ad-hoc,4,15,21.8
Tomdroid,Ad-hoc,4,20,25.75
Tomdroid,Ad-hoc,4,25,29.58
Tomdroid,Ad-hoc,4,30,31.32
Tomdroid,Ad-hoc,4,35,30.97
Tomdroid,Ad-hoc,4,40,38.77
Tomdroid,Ad-hoc,4,45,37.18
Tomdroid,Ad-hoc,4,50,38.51
Tomdroid,Ad-hoc,4,55,38.57
Tomdroid,Ad-hoc,4,60,38.14
Tomdroid,Ad-hoc,5,0,0.0
Tomdroid,Ad-hoc,5,5,8.47
Tomdroid,Ad-hoc,5,10,22.75
Tomdroid,Ad-hoc,5,15,24.08
Tomdroid,Ad-hoc,5,20,29.52
Tomdroid,Ad-hoc,5,25,34.41
Tomdroid,Ad-hoc,5,30,40.12
Tomdroid,Ad-hoc,5,35,40.63
Tomdroid,Ad-hoc,5,40,40.64
Tomdroid,Ad-hoc,5,45,45.85
Tomdroid,Ad-hoc,5,50,46.21
Tomdroid,Ad-hoc,5,55,46.82
Tomdroid,Ad-hoc,5,60,47.78
Tomdroid,Ad-hoc,6,0,3.59
Tomdroid,Ad-hoc,6,5,16.53
Tomdroid,Ad-hoc,6,10,22.54
Tomdroid,Ad-hoc,6,15,34.04
Tomdroid,Ad-hoc,6,20,38.44
Tomdroid,Ad-hoc,6,25,43.49
Tomdroid,Ad-hoc,6,30,44.0
Tomdroid,Ad-hoc,6,35,49.24
Tomdroid,Ad-hoc,6,40,50.57
Tomdroid,Ad-hoc,6,45,54.83
Tomdroid,Ad-hoc,6,50,56.59
Tomdroid,Ad-hoc,6,55,52.96
Tomdroid,Ad-hoc,6,60,56.88
Tomdroid,Ad-hoc,7,0,1.68
Tomdroid,Ad-hoc,7,5,11.41
Tomdroid,Ad-hoc,7,10,21.88
Tomdroid,Ad-hoc,7,15,28.41
Tomdroid,Ad-hoc,7,20,33.91
Tomdroid,Ad-hoc,7,25,37.29
Tomdroid,Ad-hoc,7,30,39.22
Tomdroid,Ad-hoc,7,35,41.98
Tomdroid,Ad-hoc,7,40,46.75
Tomdroid,Ad-hoc,7,45,47.3
Tomdroid,Ad-hoc,7,50,48.29
Tomdroid,Ad-hoc,7,55,48.83
Tomdroid,Ad-hoc,7,60,49.75
Tomdroid,Ad-hoc,8,0,1.57
Tomdroid,Ad-hoc,8,5,9.45
Tomdroid,Ad-hoc,8,10,15.69
Tomdroid,Ad-hoc,8,15,24.85
Tomdroid,Ad-hoc,8,20,28.13
Tomdroid,Ad-hoc,8,25,32.14
Tomdroid,Ad-hoc,8,30,37.35
Tomdroid,Ad-hoc,8,35,37.13
Tomdroid,Ad-hoc,8,40,39.33
Tomdroid,Ad-hoc,8,45,38.47
Tomdroid,Ad-hoc,8,50,40.96
Tomdroid,Ad-hoc,8,55,43.02
Tomdroid,Ad-hoc,8,60,40.41
Tomdroid,Ad-hoc,9,0,0.3
Tomdroid,Ad-hoc,9,5,10.65
Tomdroid,Ad-hoc,9,10,18.74
Tomdroid,Ad-hoc,9,15,26.61
Tomdroid,Ad-hoc,9,20,30.51
Tomdroid,Ad-hoc,9,25,36.09
Tomdroid,Ad-hoc,9,30,35.4
Tomdroid,Ad-hoc,9,35,39.43
Tomdroid,Ad-hoc,9,40,41.18
Tomdroid,Ad-hoc,9,45,40.87
Tomdroid,Ad-hoc,9,50,45.02
Tomdroid,Ad-hoc,9,55,47.93
Tomdroid,Ad-hoc,9,60,45.09
Tomdroid,Ad-hoc,10,0,0.76
Tomdroid,Ad-hoc,10,5,12.75
Tomdroid,Ad-hoc,10,10,21.39
Tomdroid,Ad-hoc,10,15,27.39
Tomdroid,Ad-hoc,10,20,35.02
Tomdroid,Ad-hoc,10,25,38.64
Tomdroid,Ad-hoc,10,30,46.9
Tomdroid,Ad-hoc,10,35,46.99
Tomdroid,Ad-hoc,10,40,48.84
Tomdroid,Ad-hoc,10,45,52.4
Tomdroid,Ad-hoc,10,50,50.71
Tomdroid,Ad-hoc,10,55,52.28
Tomdroid,Ad-hoc,10,60,54.34
Tomdroid,SMATA,1,0,1.54
Tomdroid,SMATA,1,5,17.56
Tomdroid,SMATA,1,10,29.63
Tomdroid,SMATA,1,15,38.6
Tomdroid,SMATA,1,20,45.92
Tomdroid,SMATA,1,25,50.68
Tomdroid,SMATA,1,30,52.59
Tomdroid,SMATA,1,35,56.98
Tomdroid,SMATA,1,40,57.36
Tomdroid,SMATA,1,45,60.61
Tomdroid,SMATA,1,50,60.9
Tomdroid,SMATA,1,55,66.27
Tomdroid,SMATA,1,60,63.02
Tomdroid,SMATA,2,0,0.0
Tomdroid,SMATA,2,5,17.9
Tomdroid,SMATA,2,10,32.29
Tomdroid,SMATA,2,15,43.96
Tomdroid,SMATA,2,20,47.92
Tomdroid,SMATA,2,25,51.88
Tomdroid,SMATA,2,30,59.52
Tomdroid,SMATA,2,35,59.22
Tomdroid,SMATA,2,40,62.85
Tomdroid,SMATA,2,45,64.76
Tomdroid,SMATA,2,50,66.26
Tomdroid,SMATA,2,55,68.3
Tomdroid,SMATA,2,60,66.91
Tomdroid,SMATA,3,0,0.0
Tomdroid,SMATA,3,5,17.85
Tomdroid,SMATA,3,10,31.33
Tomdroid,SMATA,3,15,41.06
Tomdroid,SMATA,3,20,48.83
Tomdroid,SMATA,3,25,54.82
Tomdroid,SMATA,3,30,58.13
Tomdroid,SMATA,3,35,61.18
Tomdroid,SMATA,3,40,60.31
Tomdroid,SMATA,3,45,64.38
Tomdroid,SMATA,3,50,66.23
Tomdroid,SMATA,3,55,67.49
Tomdroid,SMATA,3,60,66.02
Tomdroid,SMATA,4,0,0.0
Tomdroid,SMATA,4,5,16.06
Tomdroid,SMATA,4,10,30.25
Tomdroid,SMATA,4,15,40.28
Tomdroid,SMATA,4,20,45.0
Tomdroid,SMATA,4,25,52.07
Tomdroid,SMATA,4,30,54.67
Tomdroid,SMATA,4,35,57.09
Tomdroid,SMATA,4,40,59.03
Tomdroid,SMATA,4,45,62.0
Tomdroid,SMATA,4,50,62.51
Tomdroid,SMATA,4,55,66.28
Tomdroid,SMATA,4,60,62.21
Tomdroid,SMATA,5,0,0.78
Tomdroid,SMATA,5,5,19.94
Tomdroid,SMATA,5,10,34.79
Tomdroid,SMATA,5,15,47.46
Tomdroid,SMATA,5,20,56.11
Tomdroid,SMATA,5,25,66.53
Tomdroid,SMATA,5,30,66.5
Tomdroid,SMATA,5,35,68.51
Tomdroid,SMATA,5,40,73.15
Tomdroid,SMATA,5,45,71.51
Tomdroid,SMATA,5,50,75.88
Tomdroid,SMATA,5,55,77.07
Tomdroid,SMATA,5,60,79.01
Tomdroid,SMATA,6,0,1.46
Tomdroid,SMATA,6,5,17.92
Tomdroid,SMATA,6,10,32.28
Tomdroid,SMATA,6,15,41.6
Tomdroid,SMATA,6,20,48.65
Tomdroid,SMATA,6,25,56.43
Tomdroid,SMATA,6,30,58.22
Tomdroid,SMATA,6,35,62.6
Tomdroid,SMATA,6,40,64.01
Tomdroid,SMATA,6,45,68.02
Tomdroid,SMATA,6,50,71.16
Tomdroid,SMATA,6,55,67.43
Tomdroid,SMATA,6,60,67.29
Tomdroid,SMATA,7,0,0.0
Tomdroid,SMATA,7,5,15.06
Tomdroid,SMATA,7,10,26.51
Tomdroid,SMATA,7,15,33.77
Tomdroid,SMATA,7,20,40.25
Tomdroid,SMATA,7,25,45.63
Tomdroid,SMATA,7,30,50.0
Tomdroid,SMATA,7,35,47.99
Tomdroid,SMATA,7,40,52.21
Tomdroid,SMATA,7,45,54.45
Tomdroid,SMATA,7,50,53.76
Tomdroid,SMATA,7,55,58.49
Tomdroid,SMATA,7,60,55.49
Tomdroid,SMATA,8,0,0.0
Tomdroid,SMATA,8,5,18.89
Tomdroid,SMATA,8,10,30.55
Tomdroid,SMATA,8,15,38.58
Tomdroid,SMATA,8,20,48.05
Tomdroid,SMATA,8,25,55.68
Tomdroid,SMATA,8,30,57.66
Tomdroid,SMATA,8,35,59.88
Tomdroid,SMATA,8,40,64.75
Tomdroid,SMATA,8,45,64.5
Tomdroid,SMATA,8,50,65.45
Tomdroid,SMATA,8,55,67.33
Tomdroid,SMATA,8,60,68.93
Tomdroid,SMATA,9,0,3.57
Tomdroid,SMATA,9,5,18.14
Tomdroid,SMATA,9,10,31.16
Tomdroid,SMATA,9,15,37.94
Tomdroid,SMATA,9,20,44.03
Tomdroid,SMATA,9,25,50.75
Tomdroid,SMATA,9,30,54.59
Tomdroid,SMATA,9,35,55.61
Tomdroid,SMATA,9,40,59.03
Tomdroid,SMATA,9,45,61.43
Tomdroid,SMATA,9,50,62.5
Tomdroid,SMATA,9,55,63.56
Tomdroid,SMATA,9,60,63.86
Tomdroid,SMATA,10,0,0.0
Tomdroid,SMATA,10,5,18.2
Tomdroid,SMATA,10,10,31.22
Tomdroid,SMATA,10,15,46.11
Tomdroid,SMATA,10,20,51.17
Tomdroid,SMATA,10,25,56.52
Tomdroid,SMATA,10,30,59.7
Tomdroid,SMATA,10,35,68.63
Tomdroid,SMATA,10,40,64.94
Tomdroid,SMATA,10,45,67.63
Tomdroid,SMATA,10,50,70.17
Tomdroid,SMATA,10,55,71.39
Tomdroid,SMATA,10,60,72.63
OI Notepad,Monkey,1,0,2.71
OI Notepad,Monkey,1,5,15.91
OI Notepad,Monkey,1,10,21.89
OI Notepad,Monkey,1,15,27.65
OI Notepad,Monkey,1,20,31.0
OI Notepad,Monkey,1,25,35.02
OI Notepad,Monkey,1,30,30.58
OI Notepad,Monkey,1,35,34.89
OI Notepad,Monkey,1,40,33.58
OI Notepad,Monkey,1,45,34.7
OI Notepad,Monkey,1,50,33.35
OI Notepad,Monkey,1,55,32.28
OI Notepad,Monkey,1,60,34.69
OI Notepad,Monkey,2,0,0.98
OI Notepad,Monkey,2,5,19.4
OI Notepad,Monkey,2,10,27.76
OI Notepad,Monkey,2,15,32.29
OI Notepad,Monkey,2,20,33.81
OI Notepad,Monkey,2,25,39.01
OI Notepad,Monkey,2,30,39.31
OI Notepad,Monkey,2,35,37.72
OI Notepad,Monkey,2,40,38.62
OI Notepad,Monkey,2,45,38.88
OI Notepad,Monkey,2,50,37.44
OI Notepad,Monkey,2,55,38.48
OI Notepad,Monkey,2,60,38.03
OI Notepad,Monkey,3,0,0.0
OI Notepad,Monkey,3,5,19.37
OI Notepad,Monkey,3,10,29.28
OI Notepad,Monkey,3,15,40.92
OI Notepad,Monkey,3,20,43.15
OI Notepad,Monkey,3,25,41.96
OI Notepad,Monkey,3,30,44.56
OI Notepad,Monkey,3,35,45.34
OI Notepad,Monkey,3,40,46.8
OI Notepad,Monkey,3,45,43.96
OI Notepad,Monkey,3,50,46.92
OI Notepad,Monkey,3,55,44.51
OI Notepad,Monkey,3,60,43.35
OI Notepad,Monkey,4,0,1.09
OI Notepad,Monkey,4,5,23.9
OI Notepad,Monkey,4,10,37.89
OI Notepad,Monkey,4,15,38.83
OI Notepad,Monkey,4,20,45.3
OI Notepad,Monkey,4,25,45.63
OI Notepad,Monkey,4,30,48.52
OI Notepad,Monkey,4,35,45.73
OI Notepad,Monkey,4,40,46.38
OI Notepad,Monkey,4,45,47.29
OI Notepad,Monkey,4,50,48.67
OI Notepad,Monkey,4,55,47.64
OI Notepad,Monkey,4,60,49.62
OI Notepad,Monkey,5,0,1.54
OI Notepad,Monkey,5,5,14.38
OI Notepad,Monkey,5,10,23.31
OI Notepad,Monkey,5,15,25.56
OI Notepad,Monkey,5,20,25.34
OI Notepad,Monkey,5,25,30.44
OI Notepad,Monkey,5,30,28.16
OI Notepad,Monkey,5,35,30.8
OI Notepad,Monkey,5,40,31.99
OI Notepad,Monkey,5,45,30.43
OI Notepad,Monkey,5,50,27.56
OI Notepad,Monkey,5,55,28.46
OI Notepad,Monkey,5,60,31.84
OI Notepad,Monkey,6,0,0.0
OI Notepad,Monkey,6,5,17.16
OI Notepad,Monkey,6,10,27.53
OI Notepad,Monkey,6,15,32.56
OI Notepad,Monkey,6,20,34.75
OI Notepad,Monkey,6,25,35.57
OI Notepad,Monkey,6,30,36.26
OI Notepad,Monkey,6,35,38.48
OI Notepad,Monkey,6,40,38.28
OI Notepad,Monkey,6,45,37.2
OI Notepad,Monkey,6,50,39.29
OI Notepad,Monkey,6,55,37.52
OI Notepad,Monkey,6,60,36.45
OI Notepad,Monkey,7,0,0.0
OI Notepad,Monkey,7,5,14.99
OI Notepad,Monkey,7,10,25.08
OI Notepad,Monkey,7,15,32.3
OI Notepad,Monkey,7,20,31.96
OI Notepad,Monkey,7,25,34.95
OI Notepad,Monkey,7,30,34.5
OI Notepad,Monkey,7,35,35.54
OI Notepad,Monkey,7,40,33.91
OI Notepad,Monkey,7,45,35.98
OI Notepad,Monkey,7,50,36.1
OI Notepad,Monkey,7,55,37.24
OI Notepad,Monkey,7,60,36.79
OI Notepad,Monkey,8,0,0.0
OI Notepad,Monkey,8,5,17.35
OI Notepad,Monkey,8,10,24.68
OI Notepad,Monkey,8,15,29.4
OI Notepad,Monkey,8,20,31.68
OI Notepad,Monkey,8,25,32.35
OI Notepad,Monkey,8,30,34.23
OI Notepad,Monkey,8,35,35.05
OI Notepad,Monkey,8,40,31.95
OI Notepad,Monkey,8,45,33.89
OI Notepad,Monkey,8,50,34.39
OI Notepad,Monkey,8,55,35.2
OI Notepad,Monkey,8,60,36.62
OI Notepad,Monkey,9,0,0.0
OI Notepad,Monkey,9,5,24.91
OI Notepad,Monkey,9,10,38.97
OI Notepad,Monkey,9,15,46.26
OI Notepad,Monkey,9,20,51.18
OI Notepad,Monkey,9,25,55.19
OI Notepad,Monkey,9,30,53.73
OI Notepad,Monkey,9,35,56.65
OI Notepad,Monkey,9,40,53.84
OI Notepad,Monkey,9,45,55.76
OI Notepad,Monkey,9,50,56.22
OI Notepad,Monkey,9,55,59.29
OI Notepad,Monkey,9,60,56.41
OI Notepad,Monkey,10,0,0.0
OI Notepad,Monkey,10,5,17.07
OI Notepad,Monkey,10,10,31.13
OI Notepad,Monkey,10,15,38.05
OI Notepad,Monkey,10,20,41.01
OI Notepad,Monkey,10,25,42.52
OI Notepad,Monkey,10,30,45.01
OI Notepad,Monkey,10,35,43.0
OI Notepad,Monkey,10,40,45.46
OI Notepad,Monkey,10,45,41.83
OI Notepad,Monkey,10,50,43.01
OI Notepad,Monkey,10,55,41.71
OI Notepad,Monkey,10,60,44.03
OI Notepad,Dynodroid,1,0,0.0
OI Notepad,Dynodroid,1,5,12.74
OI Notepad,Dynodroid,1,10,21.09
OI Notepad,Dynodroid,1,15,25.25
OI Notepad,Dynodroid,1,20,30.15
OI Notepad,Dynodroid,1,25,30.72
OI Notepad,Dynodroid,1,30,36.72
OI Notepad,Dynodroid,1,35,35.36
OI Notepad,Dynodroid,1,40,35.84
OI Notepad,Dynodroid,1,45,39.47
OI Notepad,Dynodroid,1,50,35.57
OI Notepad,Dynodroid,1,55,35.97
OI Notepad,Dynodroid,1,60,36.17
OI Notepad,Dynodroid,2,0,0.0
OI Notepad,Dynodroid,2,5,18.95
OI Notepad,Dynodroid,2,10,31.69
OI Notepad,Dynodroid,2,15,42.66
OI Notepad,Dynodroid,2,20,40.94
OI Notepad,Dynodroid,2,25,48.93
